	K11_JV87_I_D	K11_JV87_IV_D	K12_KJ78_I_D	K12_KJ78_IV_D	K16_PP75_I_D	K16_PP75_IV_D	K17_SS75_I_D	K17_SS75_IV_D	K2_NL71_I_D	K2_NL71_IV_D	K20_HO76_I_D	K20_HO76_IV_D	K21_KT86_I_D	K23_JM85_I_D	K27_BA81_II_D	K28_KZ83_I_D	K3_KM78_I_D	K3_KM78_IV_D	K30_SF95_I_D	K32_KS89_I_D	K34_BI96_I_D	K34_BI96_IV_D	K39_DS96_I_D	K4_RR79_I_D	K40_WV86_IV_D	K41_NE90_I_D	K41_NE90_IV_D	K43_KZ94_I_D	K5_JZ92_I_D	K5_JZ92_IV_D	K8_KP79_I_D	K9_KM80_I_D	K9_KM80_IV_D	P11_GT85_I_D	P11_GT85_II_D	P11_GT85_III_D	P11_GT85_IV_D	P11_GT85_V_D	P17_BH58_I_D	P17_BH58_II_D	P17_BH58_III_D	P17_BH58_IV_D	P17_BH58_V_D	P17_BH58_VI_D	P18_SJ75_I_D	P18_SJ75_II_D	P18_SJ75_III_D	P18_SJ75_IV_D	P18_SJ75_V_D	P2_ZM87_I_D	P2_ZM87_II_D	P2_ZM87_III_D	P2_ZM87_IV_D	P2_ZM87_V_D	P2_ZM87_VI_D	P30_KM73_I_D	P30_KM73_II_D	P30_KM73_III_D	P30_KM73_IV_D	P30_KM73_V_D	P30_KM73_VI_D	P36_KJ78_I_D	P36_KJ78_III_D	P36_KJ78_IV_D	P36_KJ78_VI_D	P37_SJ55_I_D	P37_SJ55_II_D	P37_SJ55_III_D	P37_SJ55_IV_D	P37_SJ55_V_D	P37_SJ55_VI_D	P43_BR63_I_D	P43_BR63_III_D	P8_LV78_II_D	P8_LV78_III_D	P8_LV78_IV_D	P8_LV78_V_D
K5_JZ92_IV_D	0.90625	0.9213483146067416	0.9158415841584159	0.923469387755102	0.8938547486033519	0.9254658385093167	0.9219858156028369	0.8979591836734694	0.8857142857142857	0.8548387096774194	0.9420289855072463	0.9214285714285714	0.9681818181818181	0.90625	0.9341317365269461	0.9171974522292994	0.9207317073170732	0.9014084507042254	0.9210526315789473	0.9222222222222223	0.9183673469387755	0.9015151515151515	0.9076923076923077	0.8773006134969326	0.9153439153439153	0.9064327485380117	0.925531914893617	0.9362745098039216	0.8507462686567164	0.0	0.9078947368421053	0.9016393442622951	0.9104477611940298	0.8983050847457628	0.9217391304347826	0.8392857142857143	0.9180327868852459	0.9032258064516129	0.8802816901408451	0.8954248366013072	0.9104477611940298	0.9375	0.8895027624309392	0.9424778761061947	0.9290322580645162	0.8972602739726028	0.9285714285714286	0.9298245614035088	0.9130434782608695	0.8924050632911392	0.8770491803278688	0.8814814814814815	0.868421052631579	0.8784530386740331	0.8888888888888888	0.9051094890510949	0.9305555555555556	0.9444444444444444	0.9298245614035088	0.9222222222222223	0.9290780141843972	0.9269662921348315	0.9646464646464646	0.953125	0.925	0.926829268292683	0.9336099585062241	0.912	0.9432989690721649	0.925	0.9512195121951219	0.9428571428571428	0.9569377990430622	0.9312977099236641	0.943127962085308	0.889763779527559	0.9256198347107438
K8_KP79_I_D	0.8627450980392157	0.8947368421052632	0.8983050847457628	0.8869047619047619	0.8846153846153846	0.9124087591240876	0.8571428571428571	0.8870967741935484	0.9090909090909091	0.9272727272727272	0.9203539823008849	0.9051724137931034	0.9712918660287081	0.9158878504672897	0.9523809523809523	0.9420289855072463	0.9225352112676056	0.9090909090909091	0.9393939393939394	0.9240506329113924	0.92	0.9	0.9074074074074074	0.9328859060402684	0.9096385542168675	0.9415584415584416	0.9770114942528736	0.9453551912568307	0.8793103448275862	0.9078947368421053	0.0	0.9	0.8909090909090909	0.8478260869565217	0.8505747126436781	0.8958333333333334	0.9427312775330396	0.9185185185185185	0.9112903225806451	0.917910447761194	0.9285714285714286	0.9655172413793104	0.9401197604790419	0.9712918660287081	0.9076923076923077	0.8951612903225806	0.9666666666666667	0.9473684210526315	0.9513888888888888	0.8897058823529411	0.9029126213592233	0.8956521739130435	0.9197080291970803	0.9281437125748503	0.9166666666666666	0.9411764705882353	0.9682539682539683	0.9683794466403162	0.9470198675496688	0.9506172839506173	0.967479674796748	0.9627329192546584	0.9415204678362573	0.9423076923076923	0.95	0.9517241379310345	0.9504504504504504	0.8686868686868687	0.9597701149425287	0.9329608938547486	0.9447513812154696	0.967948717948718	0.956989247311828	0.954954954954955	0.9470899470899471	0.9459459459459459	0.9557522123893806
K9_KM80_I_D	0.782608695652174	0.847457627118644	0.891156462585034	0.8768115942028986	0.8455284552845529	0.875	0.8292682926829268	0.8089887640449438	0.8505747126436781	0.8533333333333334	0.8607594936708861	0.8271604938271605	0.9608355091383812	0.8	0.9107142857142857	0.9038461538461539	0.8691588785046729	0.8235294117647058	0.8631578947368421	0.8688524590163934	0.8804347826086957	0.7808219178082192	0.8055555555555556	0.8859649122807017	0.9044117647058824	0.8991596638655462	0.9343065693430657	0.9047619047619048	0.9111111111111111	0.9016393442622951	0.9	0.0	0.7323943661971831	0.7457627118644068	0.7636363636363637	0.7666666666666667	0.9052631578947369	0.8484848484848485	0.8426966292134831	0.8585858585858586	0.8680555555555556	0.935251798561151	0.875968992248062	0.9298245614035088	0.865979381443299	0.8202247191011236	0.9230769230769231	0.9195402298850575	0.8981481481481481	0.8333333333333334	0.7727272727272727	0.8125	0.8282828282828283	0.8863636363636364	0.8301886792452831	0.8536585365853658	0.9230769230769231	0.9348837209302325	0.9051724137931034	0.9133858267716536	0.8953488372093024	0.9112903225806451	0.9280575539568345	0.8	0.8225806451612904	0.8785046728971962	0.9193548387096774	0.7878787878787878	0.9432624113475178	0.8723404255319149	0.9256756756756757	0.9338842975206612	0.9271523178807947	0.88	0.9155844155844156	0.8513513513513513	0.9148936170212766
K9_KM80_IV_D	0.8433734939759037	0.8615384615384616	0.8924050632911392	0.8716216216216216	0.8676470588235294	0.8482142857142857	0.7727272727272727	0.82	0.8333333333333334	0.8470588235294118	0.8539325842696629	0.8494623655913979	0.9432989690721649	0.8148148148148148	0.928	0.8849557522123894	0.853448275862069	0.845360824742268	0.8679245283018868	0.8888888888888888	0.883495145631068	0.8390804597701149	0.8735632183908046	0.888	0.8896551724137931	0.8914728682170543	0.9466666666666667	0.9050632911392406	0.9215686274509803	0.9104477611940298	0.8909090909090909	0.7323943661971831	0.0	0.7887323943661971	0.7692307692307693	0.8055555555555556	0.8888888888888888	0.8440366972477065	0.826530612244898	0.8317757009345794	0.8782051282051282	0.9333333333333333	0.8540145985401459	0.9166666666666666	0.8490566037735849	0.8181818181818182	0.922077922077922	0.9130434782608695	0.9083333333333333	0.8706896551724138	0.8076923076923077	0.8241758241758241	0.8363636363636363	0.8881118881118881	0.8173913043478261	0.8842105263157894	0.8888888888888888	0.9241071428571429	0.8968253968253969	0.9051094890510949	0.8854166666666666	0.927007299270073	0.9194630872483222	0.875	0.8513513513513513	0.8907563025210085	0.9242424242424242	0.7733333333333333	0.9545454545454546	0.875	0.9245283018867925	0.9153846153846154	0.9325153374233128	0.8571428571428571	0.9085365853658537	0.8850574712643678	0.9035532994923858
P11_GT85_I_D	0.7692307692307693	0.8421052631578947	0.910958904109589	0.8897058823529411	0.8688524590163934	0.87	0.7894736842105263	0.8539325842696629	0.8292682926829268	0.8450704225352113	0.868421052631579	0.8333333333333334	0.9521276595744681	0.7878787878787878	0.9074074074074074	0.9	0.8640776699029126	0.8	0.8181818181818182	0.8739495798319328	0.875	0.7857142857142857	0.7941176470588235	0.8818181818181818	0.875968992248062	0.8859649122807017	0.9242424242424242	0.9172413793103448	0.8941176470588236	0.8983050847457628	0.8478260869565217	0.7457627118644068	0.7887323943661971	0.0	0.72	0.7272727272727273	0.9090909090909091	0.8297872340425532	0.8214285714285714	0.8526315789473684	0.903448275862069	0.9253731343283582	0.8629032258064516	0.9408284023668639	0.8602150537634409	0.8117647058823529	0.920863309352518	0.9112426035502958	0.8942307692307693	0.8144329896907216	0.8153846153846154	0.8333333333333334	0.845360824742268	0.8914728682170543	0.8461538461538461	0.8461538461538461	0.8809523809523809	0.933649289099526	0.8918918918918919	0.9105691056910569	0.8902439024390244	0.8991596638655462	0.875968992248062	0.8064516129032258	0.7894736842105263	0.8952380952380953	0.9116022099447514	0.7540983606557377	0.9492753623188406	0.8602941176470589	0.916083916083916	0.9035087719298246	0.9178082191780822	0.8405797101449275	0.8835616438356164	0.8428571428571429	0.9247311827956989
P11_GT85_II_D	0.7868852459016393	0.8545454545454545	0.9148936170212766	0.9097744360902256	0.8620689655172413	0.8241758241758241	0.7887323943661971	0.8148148148148148	0.8461538461538461	0.8484848484848485	0.8732394366197183	0.8666666666666667	0.956989247311828	0.8253968253968254	0.9333333333333333	0.8936170212765957	0.8556701030927835	0.8157894736842105	0.8735632183908046	0.896551724137931	0.8928571428571429	0.8208955223880597	0.8484848484848485	0.875	0.8968253968253969	0.9099099099099099	0.9538461538461539	0.9057971014492754	0.9	0.9217391304347826	0.8505747126436781	0.7636363636363637	0.7692307692307693	0.72	0.0	0.7924528301886793	0.9180327868852459	0.8571428571428571	0.8227848101265823	0.8555555555555555	0.8992805755395683	0.9465648854961832	0.8934426229508197	0.9515151515151515	0.8636363636363636	0.8271604938271605	0.9411764705882353	0.9212121212121213	0.91	0.8404255319148937	0.7758620689655172	0.8194444444444444	0.8351648351648352	0.8861788617886179	0.86	0.8648648648648649	0.9135802469135802	0.9420289855072463	0.9166666666666666	0.905982905982906	0.9102564102564102	0.9495798319327731	0.9389312977099237	0.8852459016393442	0.875	0.9108910891089109	0.9388888888888889	0.75	0.9548872180451128	0.8880597014925373	0.9280575539568345	0.9279279279279279	0.958904109589041	0.8787878787878788	0.9246575342465754	0.8805970149253731	0.9281767955801105
P11_GT85_III_D	0.8059701492537313	0.8620689655172413	0.9328859060402684	0.9136690647482014	0.85	0.87	0.8205128205128205	0.8275862068965517	0.7848101265822784	0.7761194029850746	0.8831168831168831	0.8333333333333334	0.9521276595744681	0.7878787878787878	0.9074074074074074	0.9215686274509803	0.8415841584158416	0.8148148148148148	0.8571428571428571	0.8833333333333333	0.8876404494382022	0.8356164383561644	0.8450704225352113	0.839622641509434	0.8931297709923665	0.8761061946902655	0.9076923076923077	0.9246575342465754	0.8809523809523809	0.8392857142857143	0.8958333333333334	0.7666666666666667	0.8055555555555556	0.7272727272727273	0.7924528301886793	0.0	0.8852459016393442	0.7777777777777778	0.7307692307692307	0.7613636363636364	0.8308823529411765	0.8837209302325582	0.8151260504201681	0.901840490797546	0.8478260869565217	0.7976190476190477	0.8549618320610687	0.8780487804878049	0.8383838383838383	0.8383838383838383	0.7777777777777778	0.8026315789473685	0.7555555555555555	0.7983193277310925	0.7755102040816326	0.7323943661971831	0.7948717948717948	0.9077669902912622	0.839622641509434	0.8547008547008547	0.8181818181818182	0.8706896551724138	0.917910447761194	0.8955223880597015	0.8688524590163934	0.84	0.9175824175824175	0.7741935483870968	0.9097744360902256	0.8928571428571429	0.9310344827586207	0.8839285714285714	0.9103448275862069	0.8405797101449275	0.8986486486486487	0.65	0.8950276243093923
P11_GT85_IV_D	0.9246231155778895	0.9053497942386831	0.9422382671480144	0.9163498098859315	0.9032258064516129	0.9022222222222223	0.9134615384615384	0.892018779342723	0.9047619047619048	0.9035532994923858	0.926829268292683	0.9234449760765551	0.937625754527163	0.9137055837563451	0.9456066945606695	0.9203539823008849	0.8991228070175439	0.8942307692307693	0.908256880733945	0.9236947791164659	0.9409090909090909	0.9264705882352942	0.9306930693069307	0.8969957081545065	0.9058823529411765	0.8940677966101694	0.9302325581395349	0.9060150375939849	0.9541284403669725	0.9180327868852459	0.9427312775330396	0.9052631578947369	0.8888888888888888	0.9090909090909091	0.9180327868852459	0.8852459016393442	0.0	0.8909090909090909	0.8957345971563981	0.880184331797235	0.8816793893129771	0.9266409266409267	0.8775510204081632	0.928082191780822	0.9333333333333333	0.9069767441860465	0.916030534351145	0.910958904109589	0.9030837004405287	0.9126637554585153	0.923469387755102	0.9234449760765551	0.9017857142857143	0.9094488188976378	0.9004329004329005	0.9073170731707317	0.9142857142857143	0.9186746987951807	0.9291666666666667	0.9105691056910569	0.9182692307692307	0.9271255060728745	0.9431818181818182	0.96	0.9427083333333334	0.9224137931034483	0.9218241042345277	0.9119170984455959	0.9431818181818182	0.9011406844106464	0.9413919413919414	0.9208333333333333	0.9144981412639405	0.9246231155778895	0.9239130434782609	0.8974358974358975	0.9084967320261438
P11_GT85_V_D	0.8571428571428571	0.8609271523178808	0.9301075268817204	0.9085714285714286	0.8441558441558441	0.8582089552238806	0.8620689655172413	0.873015873015873	0.8666666666666667	0.8703703703703703	0.9043478260869565	0.8706896551724138	0.9310344827586207	0.8235294117647058	0.9103448275862069	0.9130434782608695	0.8865248226950354	0.8571428571428571	0.875	0.9056603773584906	0.9224806201550387	0.8839285714285714	0.8909090909090909	0.891156462585034	0.8787878787878788	0.8791946308724832	0.9294117647058824	0.9055555555555556	0.9193548387096774	0.9032258064516129	0.9185185185185185	0.8484848484848485	0.8440366972477065	0.8297872340425532	0.8571428571428571	0.7777777777777778	0.8909090909090909	0.0	0.8017241379310345	0.8267716535433071	0.8430232558139535	0.891566265060241	0.832258064516129	0.905	0.8682170542635659	0.8629032258064516	0.8823529411764706	0.8910891089108911	0.8686131386861314	0.8602941176470589	0.8640776699029126	0.8508771929824561	0.8307692307692308	0.8703703703703703	0.8148148148148148	0.8288288288288288	0.864406779661017	0.9139344262295082	0.8835616438356164	0.8701298701298701	0.8508771929824561	0.9038461538461539	0.8988095238095238	0.9142857142857143	0.8526315789473684	0.8695652173913043	0.8976744186046511	0.8514851485148515	0.930635838150289	0.8728323699421965	0.9106145251396648	0.8851351351351351	0.9120879120879121	0.8571428571428571	0.8967391304347826	0.8365384615384616	0.8940092165898618
P17_BH58_I_D	0.8526315789473684	0.8741258741258742	0.9378531073446328	0.9024390243902439	0.8482758620689655	0.8548387096774194	0.7653061224489796	0.8407079646017699	0.8532110091743119	0.8556701030927835	0.9150943396226415	0.8888888888888888	0.9345088161209067	0.8152173913043478	0.927007299270073	0.9307692307692308	0.8503937007874016	0.8207547169811321	0.8728813559322034	0.8835616438356164	0.896551724137931	0.86	0.84375	0.8484848484848485	0.9056603773584906	0.8936170212765957	0.93125	0.8994082840236687	0.911504424778761	0.8802816901408451	0.9112903225806451	0.8426966292134831	0.826530612244898	0.8214285714285714	0.8227848101265823	0.7307692307692307	0.8957345971563981	0.8017241379310345	0.0	0.5	0.8176100628930818	0.8389261744966443	0.8435374149659864	0.8444444444444444	0.7614678899082569	0.75	0.782312925170068	0.8789473684210526	0.7796610169491526	0.7692307692307693	0.7816091954022989	0.7878787878787878	0.7631578947368421	0.7972027972027972	0.7583333333333333	0.7731958762886598	0.7821782178217822	0.8956521739130435	0.8217054263565892	0.8273381294964028	0.7628865979381443	0.8732394366197183	0.9056603773584906	0.9157894736842105	0.8863636363636364	0.8114754098360656	0.9029126213592233	0.75	0.8846153846153846	0.8641975308641975	0.9047619047619048	0.8333333333333334	0.9	0.8762886597938144	0.9152542372881356	0.7912087912087912	0.8719211822660099
P17_BH58_II_D	0.8666666666666667	0.8823529411764706	0.9354838709677419	0.9080459770114943	0.8506493506493507	0.8656716417910447	0.8198198198198198	0.8536585365853658	0.8461538461538461	0.8584905660377359	0.8938053097345132	0.8888888888888888	0.9282178217821783	0.8217821782178217	0.9319727891156463	0.9124087591240876	0.8613138686131386	0.8260869565217391	0.8914728682170543	0.8980891719745223	0.9133858267716536	0.8828828828828829	0.8691588785046729	0.8671328671328671	0.9047619047619048	0.9006622516556292	0.9289940828402367	0.9050279329608939	0.9098360655737705	0.8954248366013072	0.917910447761194	0.8585858585858586	0.8317757009345794	0.8526315789473684	0.8555555555555555	0.7613636363636364	0.880184331797235	0.8267716535433071	0.5	0.0	0.8072289156626506	0.8343949044585988	0.8157894736842105	0.8404255319148937	0.7815126050420168	0.7272727272727273	0.7647058823529411	0.8622448979591837	0.7777777777777778	0.8153846153846154	0.8163265306122449	0.7962962962962963	0.782258064516129	0.8026315789473685	0.7480314960629921	0.7830188679245284	0.7685185185185185	0.9	0.8175182481751825	0.7816901408450704	0.7254901960784313	0.8666666666666667	0.9047619047619048	0.9339622641509434	0.9090909090909091	0.816793893129771	0.9074074074074074	0.776595744680851	0.8848484848484849	0.8654970760233918	0.8977272727272727	0.8201438848920863	0.9116022099447514	0.8773584905660378	0.925531914893617	0.7878787878787878	0.8726415094339622
P17_BH58_III_D	0.8807947019867549	0.8781725888324873	0.9310344827586207	0.9090909090909091	0.865	0.8777777777777778	0.8827160493827161	0.8698224852071006	0.8719512195121951	0.896774193548387	0.9197530864197531	0.9285714285714286	0.9290465631929047	0.8807947019867549	0.9384615384615385	0.9184782608695652	0.8864864864864865	0.8719512195121951	0.9096045197740112	0.9174757281553398	0.9195402298850575	0.89171974522293	0.9177215189873418	0.9015544041450777	0.9166666666666666	0.8865979381443299	0.9255813953488372	0.9162995594713657	0.936046511627907	0.9104477611940298	0.9285714285714286	0.8680555555555556	0.8782051282051282	0.903448275862069	0.8992805755395683	0.8308823529411765	0.8816793893129771	0.8430232558139535	0.8176100628930818	0.8072289156626506	0.0	0.8689320388349514	0.826530612244898	0.8786610878661087	0.8983050847457628	0.8484848484848485	0.8672985781990521	0.8857142857142857	0.847457627118644	0.8603351955307262	0.8783783783783784	0.8819875776397516	0.8448275862068966	0.8627450980392157	0.8453038674033149	0.8376623376623377	0.8975903614457831	0.9059233449477352	0.8723404255319149	0.8793969849246231	0.8679245283018868	0.8888888888888888	0.8962264150943396	0.934640522875817	0.9251700680272109	0.848314606741573	0.9	0.8851351351351351	0.9065420560747663	0.8755760368663594	0.8909090909090909	0.8911917098445595	0.9022222222222223	0.9096774193548387	0.9184549356223176	0.8275862068965517	0.87109375
P17_BH58_IV_D	0.9379310344827586	0.9326424870466321	0.973568281938326	0.933649289099526	0.9292929292929293	0.943502824858757	0.9358974358974359	0.9397590361445783	0.9240506329113924	0.9387755102040817	0.961038961038961	0.9490445859872612	0.9435665914221218	0.9154929577464789	0.967741935483871	0.96045197740113	0.9329608938547486	0.9308176100628931	0.9212121212121213	0.9441624365482234	0.9515151515151515	0.94	0.9459459459459459	0.9351351351351351	0.9471153846153846	0.9193548387096774	0.9463414634146341	0.95	0.9629629629629629	0.9375	0.9655172413793104	0.935251798561151	0.9333333333333333	0.9253731343283582	0.9465648854961832	0.8837209302325582	0.9266409266409267	0.891566265060241	0.8389261744966443	0.8343949044585988	0.8689320388349514	0.0	0.8860103626943006	0.735	0.9024390243902439	0.8853503184713376	0.7486033519553073	0.8782608695652174	0.8037974683544303	0.92	0.9366197183098591	0.9144736842105263	0.8795180722891566	0.8984771573604061	0.8452380952380952	0.8689655172413793	0.8169014084507042	0.9166666666666666	0.8132530120481928	0.8444444444444444	0.7686567164179104	0.8418079096045198	0.9368932038834952	0.935251798561151	0.9407407407407408	0.782051282051282	0.9288537549407114	0.9436619718309859	0.8534031413612565	0.9146919431279621	0.9198113207547169	0.793939393939394	0.8737864077669902	0.9154929577464789	0.9513274336283186	0.8518518518518519	0.9212598425196851
P17_BH58_V_D	0.8897058823529411	0.8907103825136612	0.944954128440367	0.9117647058823529	0.8941798941798942	0.8641975308641975	0.8986486486486487	0.8838709677419355	0.8482758620689655	0.8666666666666667	0.9246575342465754	0.912751677852349	0.9285714285714286	0.8646616541353384	0.9137931034482759	0.9226190476190477	0.8941176470588236	0.8791946308724832	0.89937106918239	0.9095744680851063	0.9308176100628931	0.9090909090909091	0.9071428571428571	0.8520710059171598	0.8923076923076924	0.8813559322033898	0.9076923076923077	0.9142857142857143	0.9354838709677419	0.8895027624309392	0.9401197604790419	0.875968992248062	0.8540145985401459	0.8629032258064516	0.8934426229508197	0.8151260504201681	0.8775510204081632	0.832258064516129	0.8435374149659864	0.8157894736842105	0.826530612244898	0.8860103626943006	0.0	0.8789237668161435	0.9006211180124224	0.8758169934640523	0.8666666666666667	0.8913043478260869	0.8727272727272727	0.8994082840236687	0.8787878787878788	0.8979591836734694	0.85625	0.8677248677248677	0.8562874251497006	0.8661971830985915	0.9	0.8996282527881041	0.8786127167630058	0.8797814207650273	0.875	0.8901098901098901	0.9253731343283582	0.9416058394160584	0.9230769230769231	0.8734939759036144	0.9016393442622951	0.8947368421052632	0.914572864321608	0.8921568627450981	0.9186602870813397	0.88	0.8829268292682927	0.8897058823529411	0.8962264150943396	0.8656716417910447	0.8708333333333333
P17_BH58_VI_D	0.9261363636363636	0.9192825112107623	0.9652509652509652	0.9256198347107438	0.9213973799126638	0.9326923076923077	0.9308510638297872	0.9289340101522843	0.9210526315789473	0.9388888888888889	0.9459459459459459	0.9473684210526315	0.934322033898305	0.92	0.9587155963302753	0.9521531100478469	0.9289099526066351	0.9210526315789473	0.9076923076923077	0.9342105263157895	0.9494949494949495	0.9340659340659341	0.9562841530054644	0.9454545454545454	0.9282700421940928	0.9124423963133641	0.9364406779661016	0.936	0.9747474747474747	0.9424778761061947	0.9712918660287081	0.9298245614035088	0.9166666666666666	0.9408284023668639	0.9515151515151515	0.901840490797546	0.928082191780822	0.905	0.8444444444444444	0.8404255319148937	0.8786610878661087	0.735	0.8789237668161435	0.0	0.9030612244897959	0.8829787234042553	0.7114427860696517	0.8984962406015038	0.7692307692307693	0.912621359223301	0.9122807017543859	0.9130434782608695	0.8724489795918368	0.875	0.8134715025906736	0.8628571428571429	0.8128654970760234	0.9155844155844156	0.8282828282828283	0.875	0.8304093567251462	0.8405797101449275	0.9282700421940928	0.9421965317919075	0.9341317365269461	0.7903225806451613	0.9300699300699301	0.9244186046511628	0.8454545454545455	0.9224489795918367	0.9045643153526971	0.8	0.8686440677966102	0.9075144508670521	0.9416342412451362	0.8622754491017964	0.9195804195804196
P18_SJ75_I_D	0.8737864077669902	0.8947368421052632	0.9106145251396648	0.9127906976744186	0.9056603773584906	0.8962962962962963	0.8256880733944955	0.859504132231405	0.8813559322033898	0.897196261682243	0.9298245614035088	0.9051724137931034	0.946078431372549	0.8514851485148515	0.9523809523809523	0.9496402877697842	0.8832116788321168	0.8521739130434782	0.9147286821705426	0.9171974522292994	0.92	0.8796296296296297	0.8867924528301887	0.910958904109589	0.9226190476190477	0.9276315789473685	0.9651162790697675	0.9453551912568307	0.9256198347107438	0.9290322580645162	0.9076923076923077	0.865979381443299	0.8490566037735849	0.8602150537634409	0.8636363636363636	0.8478260869565217	0.9333333333333333	0.8682170542635659	0.7614678899082569	0.7815126050420168	0.8983050847457628	0.9024390243902439	0.9006211180124224	0.9030612244897959	0.0	0.7876106194690266	0.8658536585365854	0.9215686274509803	0.8731343283582089	0.8294573643410853	0.8350515463917526	0.8454545454545455	0.8527131782945736	0.88125	0.8529411764705882	0.8947368421052632	0.8695652173913043	0.9433198380566802	0.8802816901408451	0.9032258064516129	0.8558558558558559	0.9430379746835443	0.9289940828402367	0.9108910891089109	0.9285714285714286	0.8985507246376812	0.9311926605504587	0.7956989247311828	0.9476744186046512	0.9085714285714286	0.9388888888888889	0.9047619047619048	0.9456521739130435	0.8952380952380953	0.9358288770053476	0.8962264150943396	0.9369369369369369
P18_SJ75_II_D	0.84375	0.8601398601398601	0.9142857142857143	0.8765432098765432	0.8503401360544217	0.8837209302325582	0.8058252427184466	0.8333333333333334	0.8558558558558559	0.8350515463917526	0.8857142857142857	0.8807339449541285	0.940149625935162	0.8064516129032258	0.9357142857142857	0.9236641221374046	0.816	0.8018867924528302	0.8934426229508197	0.8775510204081632	0.8983050847457628	0.8627450980392157	0.8585858585858586	0.8759124087591241	0.8930817610062893	0.9027777777777778	0.9451219512195121	0.9005847953216374	0.9224137931034483	0.8972602739726028	0.8951612903225806	0.8202247191011236	0.8181818181818182	0.8117647058823529	0.8271604938271605	0.7976190476190477	0.9069767441860465	0.8629032258064516	0.75	0.7272727272727273	0.8484848484848485	0.8853503184713376	0.8758169934640523	0.8829787234042553	0.7876106194690266	0.0	0.86875	0.8860103626943006	0.8503937007874016	0.8130081300813008	0.7865168539325843	0.803921568627451	0.8083333333333333	0.84	0.8110236220472441	0.8365384615384616	0.8636363636363636	0.919831223628692	0.8592592592592593	0.8541666666666666	0.8269230769230769	0.8979591836734694	0.9202453987730062	0.90625	0.9010989010989011	0.8515625	0.9038461538461539	0.7261904761904762	0.9135802469135802	0.8588957055214724	0.8994082840236687	0.8936170212765957	0.9322033898305084	0.900990099009901	0.9222222222222223	0.845360824742268	0.9052132701421801
P18_SJ75_III_D	0.9261744966442953	0.9183673469387755	0.9653679653679653	0.8894230769230769	0.9154228855721394	0.9277777777777778	0.925	0.9166666666666666	0.9333333333333333	0.9342105263157895	0.9559748427672956	0.93125	0.9227272727272727	0.9041095890410958	0.9523809523809523	0.9560439560439561	0.9234972677595629	0.9202453987730062	0.9176470588235294	0.9353233830845771	0.9345238095238095	0.9215686274509803	0.9342105263157895	0.9259259259259259	0.9485981308411215	0.9105263157894737	0.937799043062201	0.9419642857142857	0.9642857142857143	0.9285714285714286	0.9666666666666667	0.9230769230769231	0.922077922077922	0.920863309352518	0.9411764705882353	0.8549618320610687	0.916030534351145	0.8823529411764706	0.782312925170068	0.7647058823529411	0.8672985781990521	0.7486033519553073	0.8666666666666667	0.7114427860696517	0.8658536585365854	0.86875	0.0	0.8907563025210085	0.6458333333333334	0.8920454545454546	0.8943661971830986	0.896774193548387	0.8433734939759037	0.8505154639175257	0.7804878048780488	0.8275862068965517	0.7746478873239436	0.9145907473309609	0.8197674418604651	0.8306010928961749	0.7697841726618705	0.8212290502793296	0.9182692307692307	0.9379310344827586	0.9357142857142857	0.7672955974842768	0.91796875	0.9090909090909091	0.8341968911917098	0.9069767441860465	0.9018691588785047	0.8011695906432749	0.8930232558139535	0.896551724137931	0.9434782608695652	0.7985074626865671	0.9147286821705426
P18_SJ75_IV_D	0.9222222222222223	0.9210526315789473	0.95	0.9227642276422764	0.9137931034482759	0.9086538461538461	0.9042553191489362	0.9090909090909091	0.900523560209424	0.9230769230769231	0.918918918918919	0.9267015706806283	0.9372384937238494	0.8977272727272727	0.9502262443438914	0.9433962264150944	0.9205607476635514	0.90625	0.9154228855721394	0.9217391304347826	0.9296482412060302	0.9184782608695652	0.9405405405405406	0.9178082191780822	0.9253112033195021	0.9192825112107623	0.9465020576131687	0.9372549019607843	0.9494949494949495	0.9298245614035088	0.9473684210526315	0.9195402298850575	0.9130434782608695	0.9112426035502958	0.9212121212121213	0.8780487804878049	0.910958904109589	0.8910891089108911	0.8789473684210526	0.8622448979591837	0.8857142857142857	0.8782608695652174	0.8913043478260869	0.8984962406015038	0.9215686274509803	0.8860103626943006	0.8907563025210085	0.0	0.8492462311557789	0.9146919431279621	0.9147727272727273	0.9095744680851063	0.8756218905472637	0.8922413793103449	0.8640776699029126	0.8791208791208791	0.8936170212765957	0.9238095238095239	0.8873239436619719	0.8928571428571429	0.8736263736263736	0.8963963963963963	0.9253112033195021	0.9497206703910615	0.9421965317919075	0.8780487804878049	0.9275862068965517	0.9265536723163842	0.8931623931623932	0.9020408163265307	0.9196787148594378	0.9036697247706422	0.9163346613545816	0.9222222222222223	0.9346153846153846	0.8857142857142857	0.9020979020979021
